-2.622881659954661160e+00 -2.622881659954624745e+00
-2.622881659954778399e+00 -2.622881659954748201e+00
-2.622881659954876099e+00 -2.622881659954851230e+00
-2.622881659954957811e+00 -2.622881659954937383e+00
-2.622881659955027089e+00 -2.622881659955009326e+00
-2.622881659955084821e+00 -2.622881659955069722e+00
-2.622881659955132783e+00 -2.622881659955120348e+00
-2.622881659955173639e+00 -2.622881659955162981e+00
-2.622881659955207390e+00 -2.622881659955198508e+00
-2.622881659955235811e+00 -2.622881659955227818e+00
-2.622881659955259792e+00 -2.622881659955252687e+00
-2.622881659955279332e+00 -2.622881659955274003e+00
-2.622881659955296207e+00 -2.622881659955291767e+00
-2.622881659955310418e+00 -2.622881659955305977e+00
-2.622881659955321965e+00 -2.622881659955318412e+00
-2.622881659955331735e+00 -2.622881659955329070e+00
-2.622881659955339728e+00 -2.622881659955337952e+00
-2.622881659955346834e+00 -2.622881659955345057e+00
-2.622881659955352163e+00 -2.622881659955351275e+00
-2.622881659955356604e+00 -2.622881659955356604e+00
-2.622881659955361044e+00 -2.622881659955361044e+00
-2.622881659955364597e+00 -2.622881659955364597e+00
-2.622881659955367262e+00 -2.622881659955367262e+00
-2.622881659955369926e+00 -2.622881659955369926e+00
-2.622881659955371703e+00 -2.622881659955371703e+00
-2.622881659955373479e+00 -2.622881659955373479e+00
-2.622881659955374367e+00 -2.622881659955374367e+00
-2.622881659955375255e+00 -2.622881659955375255e+00
-2.622881659955376144e+00 -2.622881659955376144e+00
-2.622881659955377032e+00 -2.622881659955377032e+00
-2.622881659955377920e+00 -2.622881659955377920e+00
-2.622881659955378808e+00 -2.622881659955378808e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
-2.622881659955379696e+00 -2.622881659955379696e+00
