%time,field.data
1472519374045960903,0.615118443966
1472519374046003103,0.615118443966
1472519374046046018,0.615118443966
1472519374046086072,0.615118443966
1472519374046143054,0.615118443966
1472519374046189069,0.615118443966
1472519374046235084,0.615118443966
1472519374046278953,0.615118443966
1472519374046323060,0.615118443966
1472519374046410083,0.615118443966
1472519374046539068,0.615118443966
1472519374046612977,0.615118443966
1472519374046663999,0.615118443966
1472519374046749114,0.615118443966
1472519374046802043,0.615118443966
1472519374046844959,0.615118443966
1472519374046890974,0.615118443966
1472519374046947956,0.615118443966
1472519374046997070,0.615118443966
1472519374047054052,0.615118443966
1472519374047108888,0.615118443966
1472519374047173023,0.615147292614
1472519374047288894,0.615147292614
1472519374047405004,0.615147292614
1472519374047461986,0.615147292614
1472519374047539949,0.615147292614
1472519374047590970,0.615147292614
1472519374047677040,0.615147292614
1472519374047750949,0.615147292614
1472519374047816991,0.615147292614
1472519374047882080,0.615147292614
1472519374047944068,0.615147292614
1472519374048007011,0.615147292614
1472519374048084974,0.615147292614
1472519374048158884,0.615147292614
1472519374048222064,0.615147292614
1472519374048295021,0.615147292614
1472519374048491954,0.615147292614
1472519374048583030,0.615147292614
1472519374048641920,0.615147292614
1472519374048702001,0.615147292614
1472519374048759937,0.615147292614
1472519374048818111,0.615147292614
1472519374048875093,0.615147292614
1472519374048930883,0.615147292614
1472519374048988103,0.615147292614
1472519374049043893,0.615147292614
1472519374049113988,0.615147292614
1472519374049197912,0.615147292614
1472519374049256086,0.615147292614
1472519374049329042,0.615147292614
1472519374049501895,0.615147292614
1472519374049568891,0.615147292614
1472519374049653053,0.615147292614
1472519374049721956,0.615147292614
1472519374049778938,0.615147292614
1472519374049823045,0.615147292614
1472519374049876928,0.615147292614
1472519374049932003,0.615147292614
1472519374049974918,0.615147292614
1472519374050019025,0.615147292614
1472519374050061941,0.615147292614
1472519374050106048,0.615147292614
1472519374050148963,0.615147292614
1472519374050193071,0.615147292614
1472519374050237894,0.615147292614
1472519374050282001,0.615147292614
1472519374050394058,0.615147292614
1472519374050450086,0.615147292614
1472519374050523042,0.615147292614
1472519374050576925,0.615147292614
1472519374050621032,0.615147292614
1472519374050663948,0.615147292614
1472519374050729990,0.615147292614
1472519374050774097,0.615147292614
1472519374050815105,0.615147292614
1472519374050854921,0.615147292614
1472519374050894975,0.615147292614
1472519374050934076,0.615147292614
1472519374050973892,0.615147292614
1472519374051012992,0.615147292614
1472519374051052093,0.615147292614
1472519374051091909,0.615147292614
1472519374051131010,0.615147292614
1472519374051170110,0.615147292614
1472519374051208972,0.615147292614
1472519374051249027,0.615147292614
1472519374051287889,0.615147292614
1472519374051399946,0.615147292614
1472519374051450014,0.615147292614
1472519374051506042,0.615147292614
1472519374051572084,0.615147292614
1472519374051630020,0.615147292614
1472519374051673889,0.615147292614
1472519374051718950,0.615147292614
1472519374051763057,0.615147292614
1472519374051809072,0.615147292614
1472519374051852941,0.615147292614
1472519374051897048,0.615147292614
1472519374051940917,0.615147292614
1472519374051986932,0.615147292614
1472519374052031993,0.615147292614
1472519374052076101,0.615147292614
1472519374052120923,0.615147292614
1472519374052165031,0.615147292614
1472519374052210092,0.615147292614
1472519374052259922,0.615147292614
1472519374052313089,0.615147292614
1472519374052433013,0.615147292614
1472519374052489995,0.615147292614
1472519374052537918,0.615147292614
1472519374052587032,0.615147292614
1472519374052635908,0.615147292614
1472519374052691936,0.615147292614
1472519374052743911,0.615147292614
1472519374052791118,0.615147292614
1472519374052845001,0.615147292614
1472519374052890062,0.615147292614
1472519374052936077,0.615147292614
1472519374052982091,0.615147292614
1472519374053029060,0.615147292614
1472519374053077936,0.615147292614
1472519374053124904,0.615147292614
1472519374053169012,0.615147292614
1472519374053214073,0.615147292614
1472519374053257942,0.615147292614
1472519374053380012,0.615147292614
1472519374053443908,0.615147292614
1472519374053499937,0.615147292614
1472519374053663015,0.615147292614
1472519374053725004,0.615147292614
1472519374053771018,0.615147292614
1472519374053848028,0.615147292614
1472519374053916931,0.615147292614
1472519374053978919,0.615147292614
1472519374054045915,0.615147292614
1472519374054112911,0.615147292614
1472519374054179906,0.615147292614
1472519374054246902,0.615147292614
1472519374054327011,0.615147292614
1472519374054483890,0.615147292614
1472519374054542064,0.615147292614
1472519374054596900,0.615147292614
1472519374054640054,0.615147292614
1472519374054707050,0.615147292614
1472519374054749965,0.615147292614
1472519374054805040,0.615147292614
1472519374054861068,0.615147292614
1472519374054915904,0.615147292614
1472519374054968118,0.615147292614
1472519374055021047,0.615147292614
1472519374055073976,0.615147292614
1472519374055125951,0.615147292614
1472519374055177927,0.615147292614
1472519374055231094,0.615147292614
1472519374055347919,0.615147292614
1472519374055402994,0.615147292614
1472519374055444955,0.615147292614
1472519374055485010,0.615147292614
1472519374055525064,0.615147292614
1472519374055563926,0.615147292614
1472519374055603981,0.615147292614
1472519374055644035,0.615147292614
1472519374055681943,0.615147292614
1472519374055721998,0.615147292614
1472519374055761098,0.615147292614
1472519374055799961,0.615147292614
1472519374055839061,0.615147292614
1472519374055879116,0.615147292614
1472519374055917978,0.615147292614
1472519374055958032,0.615147292614
1472519374055999994,0.615147292614
1472519374056040048,0.615147292614
1472519374056080102,0.615147292614
1472519374056118965,0.615147292614
1472519374056158065,0.615147292614
1472519374056197881,0.615147292614
1472519374056236982,0.615147292614
1472519374056324958,0.615147292614
1472519374056389093,0.615147292614
1472519374056443929,0.615147292614
1472519374056498050,0.615147292614
1472519374056551933,0.615147292614
1472519374056606054,0.615147292614
1472519374056662082,0.615147292614
1472519374056714057,0.615147292614
1472519374056756019,0.615147292614
1472519374056796073,0.615147292614
1472519374056834936,0.615147292614
1472519374056874990,0.615147292614
1472519374056914091,0.615147292614
1472519374056953907,0.615147292614
1472519374056994915,0.615147292614
1472519374057034015,0.615147292614
1472519374057116031,0.615147292614
1472519374057156085,0.615147292614
1472519374057250976,0.615147292614
1472519374057320117,0.615147292614
1472519374057456970,0.615147292614
1472519374057507991,0.615147292614
1472519374057548046,0.615147292614
1472519374057588100,0.615147292614
1472519374057626962,0.615147292614
1472519374057668924,0.615147292614
1472519374057708978,0.615147292614
1472519374057748079,0.615147292614
1472519374057787895,0.615147292614
1472519374057826042,0.615147292614
1472519374057878017,0.615147292614
1472519374057929039,0.615147292614
1472519374057970046,0.615147292614
1472519374058008909,0.615147292614
1472519374058047056,0.615147292614
1472519374058085918,0.615147292614
1472519374058125972,0.615147292614
1472519374058163881,0.615147292614
1472519374058202981,0.615147292614
1472519374058242082,0.615147292614
1472519374058348894,0.615147292614
1472519374058399915,0.615147292614
1472519374058440923,0.615147292614
1472519374058485031,0.615147292614
1472519374058526039,0.615147292614
1472519374058564901,0.615147292614
1472519374058604001,0.615147292614
1472519374058643102,0.615147292614
1472519374058681964,0.615147292614
1472519374058736085,0.615147292614
1472519374058778047,0.615147292614
1472519374058816909,0.615147292614
1472519374058855056,0.615147292614
1472519374058893918,0.615147292614
1472519374058933019,0.615147292614
1472519374058971881,0.615147292614
1472519374059010028,0.615147292614
1472519374059048891,0.615147292614
1472519374059087038,0.615147292614
1472519374059125900,0.615147292614
1472519374059165000,0.615147292614
1472519374059205055,0.615147292614
1472519374059247016,0.615147292614
1472519374059406995,0.615147292614
1472519374059456110,0.615147292614
1472519374059494972,0.615147292614
1472519374059535026,0.615147292614
1472519374059573888,0.615147292614
1472519374059612989,0.615147292614
1472519374059665918,0.615147292614
1472519374060736894,0.615147292614
1472519374060875892,0.615147292614
1472519374060930013,0.615147292614
1472519374060976982,0.615147292614
1472519374061023950,0.615147292614
1472519374061072111,0.615147292614
1472519374061120033,0.615147292614
1472519374061167001,0.615147292614
1472519374061213970,0.615147292614
1472519374061408996,0.615147292614
1472519374061501026,0.615147292614
1472519374061552047,0.615147292614
1472519374061606884,0.615147292614
1472519374061659097,0.615147292614
1472519374061709880,0.615147292614
1472519374061757087,0.615147292614
1472519374061805963,0.615147292614
1472519374061863899,0.615147292614
1472519374061916112,0.615147292614
1472519374061960935,0.615147292614
1472519374062011003,0.615147292614
1472519374062057971,0.615147292614
1472519374062107086,0.615147292614
1472519374062155961,0.615147292614
1472519374062205076,0.615147292614
1472519374062352895,0.615147292614
1472519374062438011,0.615147292614
1472519374062503099,0.615147292614
1472519374062556028,0.615147292614
1472519374062603950,0.615147292614
1472519374062652111,0.615147292614
1472519374062743902,0.615147292614
1472519374062812089,0.615147292614
1472519374062861919,0.615147292614
1472519374062922954,0.615147292614
1472519374062999963,0.615147292614
1472519374063080072,0.615147292614
1472519374063134908,0.615147292614
1472519374063182115,0.615147292614
1472519374063257932,0.615147292614
1472519374063394069,0.615147292614
1472519374063478946,0.615147292614
1472519374063539981,0.615147292614
1472519374063611030,0.615147292614
1472519374063664913,0.615147292614
1472519374063704967,0.615147292614
1472519374063746929,0.615147292614
1472519374063786029,0.615147292614
1472519374063824892,0.615147292614
1472519374063864946,0.615147292614
1472519374063904047,0.615147292614
1472519374063941955,0.615147292614
1472519374063988924,0.615147292614
1472519374064033031,0.615147292614
1472519374064074039,0.615147292614
1472519374064115047,0.615147292614
1472519374064156055,0.615147292614
1472519374064208030,0.615147292614
1472519374064295053,0.615147292614
1472519374064428091,0.615147292614
1472519374064496994,0.615147292614
1472519374064539909,0.615147292614
1472519374064584970,0.615147292614
1472519374064647912,0.615147292614
1472519374064688920,0.615147292614
1472519374064728021,0.615147292614
1472519374064779043,0.615147292614
1472519374064820051,0.615147292614
1472519374064863920,0.615147292614
1472519374064907073,0.615147292614
1472519374064948081,0.615147292614
1472519374065011978,0.615147292614
1472519374065057039,0.615147292614
1472519374065097093,0.615147292614
1472519374065135955,0.615147292614
1472519374065172910,0.615147292614
1472519374065222024,0.615147292614
1472519374065378904,0.615147292614
1472519374065459966,0.615147292614
1472519374065535068,0.615147292614
1472519374065613985,0.615147292614
1472519374065686941,0.615147292614
1472519374065743923,0.615147292614
1472519374065799951,0.615147292614
1472519374065855026,0.615147292614
1472519374065910100,0.615147292614
1472519374065963983,0.615147292614
1472519374066018104,0.615147292614
1472519374066071987,0.615147292614
1472519374066133022,0.615147292614
1472519374066195964,0.615147292614
1472519374066286087,0.615147292614
1472519374066452026,0.615147292614
1472519374066535949,0.615147292614
1472519374066586971,0.615147292614
1472519374066633939,0.615147292614
1472519374066679954,0.615147292614
1472519374066756010,0.615147292614
1472519374066796064,0.615147292614
1472519374066833019,0.615147292614
1472519374066870927,0.615147292614
1472519374066910028,0.615147292614
1472519374066947937,0.615147292614
1472519374066984891,0.615147292614
1472519374067033052,0.615147292614
1472519374067078113,0.615176081657
1472519374067161083,0.615176081657
1472519374067203044,0.615176081657
1472519374067244052,0.615176081657
1472519374067373991,0.615176081657
1472519374067445039,0.615176081657
1472519374067491054,0.615176081657
1472519374067532062,0.615176081657
1472519374067574977,0.615176081657
1472519374067620038,0.615176081657
1472519374067660093,0.615176081657
1472519374067698955,0.615176081657
1472519374067739009,0.615176081657
1472519374067779064,0.615176081657
1472519374067817926,0.615176081657
1472519374067857980,0.615176081657
1472519374067898035,0.615176081657
1472519374067936897,0.615176081657
1472519374067979097,0.615176081657
1472519374068030118,0.615176081657
1472519374068068027,0.615176081657
1472519374068105936,0.615176081657
1472519374068141937,0.615176081657
1472519374068180084,0.615176081657
1472519374068223953,0.615176081657
1472519374068293094,0.615176081657
1472519374068402051,0.615176081657
1472519374068460941,0.615176081657
1472519374068500995,0.615176081657
1472519374068540096,0.615176081657
1472519374068577051,0.615176081657
1472519374068614006,0.615176081657
1472519374068651914,0.615176081657
1472519374068689107,0.615176081657
1472519374068726062,0.615176081657
1472519374068763971,0.615176081657
1472519374068799972,0.615176081657
1472519374068846940,0.615176081657
1472519374068886041,0.615176081657
1472519374068922996,0.615176081657
1472519374068959951,0.615176081657
1472519374068996906,0.615176081657
1472519374069032907,0.615176081657
1472519374069070100,0.615176081657
1472519374069107055,0.615176081657
1472519374069144010,0.615176081657
1472519374069180965,0.615176081657
1472519374069216966,0.615176081657
1472519374069282054,0.615176081657
1472519374069394111,0.615176081657
1472519374069453954,0.615176081657
1472519374069497108,0.615176081657
1472519374069535970,0.615176081657
1472519374069574117,0.615176081657
1472519374069610118,0.615176081657
1472519374069648027,0.615176081657
1472519374069684982,0.615176081657
1472519374069722890,0.615176081657
1472519374069758892,0.615176081657
1472519374069797039,0.615176081657
1472519374069833993,0.615176081657
1472519374069870948,0.615176081657
1472519374069906949,0.615176081657
1472519374069943904,0.615176081657
1472519374069981098,0.615176081657
1472519374070018053,0.615176081657
1472519374070055007,0.615176081657
1472519374070091962,0.615176081657
1472519374070147037,0.615176081657
1472519374070199012,0.615176081657
1472519374070261955,0.615176081657
1472519374070399999,0.615176081657
1472519374070456981,0.615176081657
1472519374070498943,0.615176081657
1472519374070538997,0.615176081657
1472519374070580959,0.615176081657
1472519374070621967,0.615176081657
1472519374070662021,0.615176081657
1472519374070719003,0.615176081657
1472519374070759057,0.615176081657
1472519374070796012,0.615176081657
1472519374070833921,0.615176081657
1472519374070871114,0.615176081657
1472519374070908069,0.615176081657
1472519374070945024,0.615176081657
1472519374070982933,0.615176081657
1472519374071019887,0.615176081657
1472519374071057081,0.615176081657
1472519374071094036,0.615176081657
1472519374071130990,0.615176081657
1472519374071171045,0.615176081657
1472519374071211099,0.615176081657
1472519374071266889,0.615176081657
1472519374071388006,0.615176081657
1472519374071448087,0.615176081657
1472519374071489095,0.615176081657
1472519374071526050,0.615176081657
1472519374071563959,0.615176081657
1472519374071599960,0.615176081657
1472519374071636915,0.615176081657
1472519374071672916,0.615176081657
1472519374071719884,0.615176081657
1472519374071765899,0.615176081657
1472519374071803092,0.615176081657
1472519374071839094,0.615176081657
1472519374071878910,0.615176081657
1472519374071914911,0.615176081657
1472519374071952104,0.615176081657
1472519374071988105,0.615176081657
1472519374072025060,0.615176081657
1472519374072060108,0.615176081657
1472519374072097063,0.615176081657
1472519374072133064,0.615176081657
1472519374072169065,0.615176081657
1472519374072205066,0.615176081657
1472519374072323083,0.615176081657
1472519374072398900,0.615176081657
1472519374072458982,0.615176081657
1472519374072500944,0.615176081657
1472519374072540044,0.615176081657
1472519374072576999,0.615176081657
1472519374072614908,0.615176081657
1472519374072650909,0.615176081657
1472519374072688102,0.615176081657
1472519374072725057,0.615176081657
1472519374072762012,0.615176081657
1472519374072798013,0.615176081657
1472519374072834968,0.615176081657
1472519374072870969,0.615176081657
1472519374072907924,0.615176081657
1472519374072943925,0.615176081657
1472519374072982072,0.615176081657
1472519374073019981,0.615176081657
1472519374073056936,0.615176081657
1472519374073101043,0.615176081657
1472519374073165893,0.615176081657
1472519374073206901,0.615176081657
1472519374073292016,0.615176081657
1472519374073394060,0.615176081657
1472519374073467016,0.615176081657
1472519374073508024,0.615176081657
1472519374073544979,0.615176081657
1472519374073581933,0.615176081657
1472519374073618888,0.615176081657
1472519374073656082,0.615176081657
1472519374073693037,0.615176081657
1472519374073729038,0.615176081657
1472519374073766946,0.615176081657
1472519374073802947,0.615176081657
1472519374073839902,0.615176081657
1472519374073877096,0.615176081657
1472519374073914051,0.615176081657
1472519374073950052,0.615176081657
1472519374073987007,0.615176081657
1472519374074023962,0.615176081657
1472519374074059963,0.615176081657
1472519374074096918,0.615176081657
1472519374074134111,0.615176081657
1472519374074170112,0.615176081657
1472519374074207067,0.615176081657
1472519374074361085,0.615176081657
1472519374074414968,0.615176081657
1472519374074465036,0.615176081657
1472519374074532032,0.615176081657
1472519374074569940,0.615176081657
1472519374074608087,0.615176081657
1472519374074645042,0.615176081657
1472519374074681997,0.615176081657
1472519374074731111,0.615176081657
1472519374074771881,0.615176081657
1472519374074807882,0.615176081657
1472519374074845075,0.615176081657
1472519374074883937,0.615176081657
1472519374074923992,0.615176081657
1472519374074961900,0.615176081657
1472519374074997901,0.615176081657
1472519374075035095,0.615176081657
1472519374075071096,0.615176081657
1472519374075108051,0.615176081657
1472519374075144052,0.615176081657
1472519374075180053,0.615176081657
1472519374075217008,0.615176081657
1472519374076081991,0.615176081657
1472519374076153039,0.615176081657
1472519374076215982,0.615176081657
1472519374076308012,0.615176081657
1472519374076412916,0.615176081657
1472519374076575040,0.615176081657
1472519374076630115,0.615176081657
1472519374076685905,0.615176081657
1472519374076730012,0.615176081657
1472519374076775074,0.615176081657
1472519374076821088,0.615176081657
1472519374076864957,0.615176081657
1472519374076908111,0.615176081657
1472519374076972007,0.615176081657
1472519374077068090,0.615176081657
1472519374077132940,0.615176081657
1472519374077296018,0.615176081657
1472519374077369928,0.615176081657
1472519374077420949,0.615176081657
1472519374077474117,0.615176081657
1472519374077543973,0.615176081657
1472519374077905893,0.615176081657
1472519374078088045,0.615176081657
1472519374078167915,0.615176081657
1472519374078239917,0.615176081657
1472519374078366994,0.615176081657
1472519374078535079,0.615176081657
1472519374078624010,0.615176081657
1472519374078680038,0.615176081657
1472519374078785896,0.615176081657
1472519374078845024,0.615176081657
1472519374078892946,0.615176081657
1472519374078938961,0.615176081657
1472519374078984975,0.615176081657
1472519374079031944,0.615176081657
1472519374079077959,0.615176081657
1472519374079129934,0.615176081657
1472519374079195976,0.615176081657
1472519374079261064,0.615176081657
1472519374079324960,0.615176081657
1472519374079386949,0.615176081657
1472519374079448938,0.615176081657
1472519374079597949,0.615176081657
1472519374079668998,0.615176081657
1472519374079730987,0.615176081657
1472519374079793930,0.615176081657
1472519374079895019,0.615176081657
1472519374079957008,0.615176081657
1472519374080005884,0.615176081657
1472519374080051898,0.615176081657
1472519374080096006,0.615176081657
1472519374080141067,0.615176081657
1472519374080184936,0.615176081657
1472519374080229043,0.615176081657
1472519374080272912,0.615176081657
1472519374080317974,0.615176081657
1472519374080360889,0.615176081657
1472519374080405950,0.615176081657
1472519374080456018,0.615176081657
1472519374080526113,0.615176081657
1472519374080574035,0.615176081657
1472519374080634117,0.615176081657
1472519374080684900,0.615176081657
1472519374080732107,0.615176081657
1472519374080777883,0.615176081657
1472519374080955028,0.615176081657
1472519374081027030,0.615176081657
1472519374081078052,0.615176081657
1472519374081125020,0.615176081657
1472519374081171989,0.615176081657
1472519374081221103,0.615176081657
1472519374081267118,0.615176081657
1472519374081315994,0.615176081657
1472519374081382036,0.615176081657
1472519374081448078,0.615176081657
1472519374081500053,0.615176081657
1472519374081571102,0.615176081657
1472519374081662893,0.615176081657
1472519374081845998,0.615176081657
1472519374081903934,0.615176081657
1472519374081980943,0.615176081657
1472519374082035064,0.615176081657
1472519374082082986,0.615176081657
1472519374082133054,0.615176081657
1472519374082182884,0.615176081657
1472519374082258939,0.615176081657
1472519374082398891,0.615176081657
1472519374082515954,0.615176081657
1472519374082814931,0.615176081657
1472519374083033084,0.615176081657
1472519374083133935,0.615176081657
1472519374083221912,0.615176081657
1472519374083317041,0.615176081657
1472519374083666086,0.615176081657
1472519374083811044,0.615176081657
1472519374083913087,0.615176081657
1472519374084012985,0.615176081657
1472519374084112882,0.615176081657
1472519374084211111,0.615176081657
1472519374084307909,0.615176081657
1472519374084403991,0.615176081657
1472519374084506988,0.615176081657
1472519374084602117,0.615176081657
1472519374084696054,0.615176081657
1472519374084790945,0.615176081657
1472519374084887027,0.615176081657
1472519374084981918,0.615176081657
1472519374085077047,0.615176081657
1472519374085386037,0.615176081657
1472519374085519075,0.615176081657
1472519374085616111,0.615176081657
1472519374085700035,0.615176081657
1472519374085788011,0.615176081657
1472519374085875034,0.615176081657
1472519374085968971,0.615176081657
1472519374086060047,0.615176081657
1472519374086144924,0.615176081657
1472519374086241960,0.615176081657
1472519374086337089,0.615176081657
1472519374086432933,0.615176081657
1472519374086528062,0.615176081657
1472519374086776018,0.615176081657
1472519374086885929,0.615176081657
1472519374086983919,0.615176081657
1472519374087079048,0.615176081657
1472519374087239980,0.615204930305
1472519374087341070,0.615204930305
1472519374087436914,0.615204930305
1472519374087532043,0.615204930305
1472519374087627887,0.615204930305
1472519374087819099,0.615204930305
1472519374087922096,0.615204930305
1472519374088042020,0.615204930305
1472519374088166952,0.615204930305
1472519374088263034,0.615204930305
1472519374088349103,0.615204930305
1472519374088565111,0.615204930305
1472519374088659048,0.615204930305
1472519374088752985,0.615204930305
1472519374088848114,0.615204930305
1472519374088942050,0.615204930305
1472519374089036941,0.615204930305
1472519374089133024,0.615204930305
1472519374089229106,0.615204930305
1472519374089324951,0.615204930305
1472519374089418888,0.615204930305
1472519374089607000,0.615204930305
1472519374089709043,0.615204930305
1472519374089806079,0.615204930305
1472519374089901924,0.615204930305
1472519374089999914,0.615204930305
1472519374090095996,0.615204930305
1472519374090192079,0.615204930305
1472519374090293884,0.615204930305
1472519374090411901,0.615204930305
1472519374090761899,0.615204930305
1472519374090883970,0.615204930305
1472519374090986013,0.615204930305
1472519374091073989,0.615204930305
1472519374091171979,0.615204930305
1472519374091255903,0.615204930305
1472519374091361045,0.615204930305
1472519374091460943,0.615204930305
1472519374091761112,0.615204930305
1472519374091860055,0.615204930305
1472519374091969013,0.615204930305
1472519374092087984,0.615204930305
1472519374092207908,0.615204930305
1472519374092322111,0.615204930305
1472519374092430114,0.615204930305
1472519374092530012,0.615204930305
1472519374092804908,0.615204930305
1472519374092902898,0.615204930305
1472519374093008995,0.615204930305
1472519374093106031,0.615204930305
1472519374093200922,0.615204930305
1472519374093300104,0.615204930305
1472519374093537092,0.615204930305
1472519374093650102,0.615204930305
1472519374093764066,0.615204930305
1472519374093861103,0.615204930305
1472519374093954086,0.615204930305
1472519374094070911,0.615204930305
1472519374094187974,0.615204930305
1472519374094300031,0.615204930305
1472519374094495058,0.615204930305
1472519374094619035,0.615204930305
1472519374094742059,0.615204930305
1472519374094842910,0.615204930305
1472519374094927072,0.615204930305
1472519374095014095,0.615204930305
1472519374095103025,0.615204930305
1472519374095195055,0.615204930305
1472519374095302104,0.615204930305
1472519374095520019,0.615204930305
1472519374095630884,0.615204930305
1472519374095730066,0.615204930305
1472519374095815896,0.615204930305
1472519374095925092,0.615204930305
1472519374096062898,0.615204930305
1472519374096158981,0.615204930305
1472519374096255064,0.615204930305
1472519374096362113,0.615204930305
1472519374096550941,0.615204930305
1472519374096652984,0.615204930305
1472519374096760988,0.615204930305
1472519374096868991,0.615204930305
1472519374096949100,0.615204930305
1472519374097048044,0.615204930305
1472519374097141981,0.615204930305
1472519374097234964,0.615204930305
1472519374097435951,0.615204930305
1472519374097681999,0.615204930305
1472519374097801923,0.615204930305
1472519374097898960,0.615204930305
1472519374097990036,0.615204930305
1472519374098079919,0.615204930305
1472519374098170995,0.615204930305
1472519374098275899,0.615204930305
1472519374098504066,0.615204930305
1472519374098624944,0.615204930305
1472519374098777055,0.615204930305
1472519374098902940,0.615204930305
1472519374098998069,0.615204930305
1472519374099086999,0.615204930305
1472519374099178075,0.615204930305
1472519374099267959,0.615204930305
1472519374099453926,0.615204930305
1472519374099601984,0.615204930305
1472519374099764108,0.615204930305
1472519374099867105,0.615204930305
1472519374100006103,0.615204930305
1472519374100116014,0.615204930305
1472519374100222110,0.615204930305
1472519374100331068,0.615204930305
1472519374100548028,0.615204930305
1472519374100709915,0.615204930305
1472519374100815057,0.615204930305
1472519374100913047,0.615204930305
1472519374101001024,0.615204930305
1472519374101093053,0.615204930305
1472519374101186990,0.615204930305
1472519374101294040,0.615204930305
1472519374101480007,0.615204930305
1472519374101587057,0.615204930305
1472519374101687908,0.615204930305
1472519374101767063,0.615204930305
1472519374101845979,0.615204930305
1472519374101948022,0.615204930305
1472519374102026939,0.615204930305
1472519374102118015,0.615204930305
1472519374102210998,0.615204930305
1472519374102302074,0.615204930305
1472519374102432012,0.615204930305
1472519374102574110,0.615204930305
1472519374102660894,0.615204930305
1472519374102796077,0.615204930305
1472519374102871894,0.615204930305
1472519374102952957,0.615204930305
1472519374103030920,0.615204930305
1472519374103106021,0.615204930305
1472519374103178977,0.615204930305
1472519374103257894,0.615204930305
1472519374103339910,0.615204930305
1472519374103420019,0.615204930305
1472519374103502988,0.615204930305
1472519374103584051,0.615204930305
1472519374103724956,0.615204930305
1472519374103809118,0.615204930305
1472519374103889942,0.615204930305
1472519374103969097,0.615204930305
1472519374104049921,0.615204930305
1472519374104130983,0.615204930305
1472519374104211091,0.615204930305
1472519374104291915,0.615204930305
1472519374104372024,0.615204930305
1472519374104502916,0.615204930305
1472519374104585886,0.615204930305
1472519374104677915,0.615204930305
1472519374104760885,0.615204930305
1472519374104837894,0.615204930305
1472519374104914903,0.615204930305
1472519374104990959,0.615204930305
1472519374105067014,0.615204930305
1472519374105149030,0.615204930305
1472519374105236053,0.615204930305
1472519374105319023,0.615204930305
1472519374105418920,0.615204930305
1472519374105554103,0.615204930305
1472519374105634927,0.615204930305
1472519374105715036,0.615204930305
1472519374105794906,0.615204930305
1472519374105874061,0.615204930305
1472519374105954885,0.615204930305
1472519374106035947,0.615204930305
1472519374106117963,0.615204930305
1472519374106198072,0.615204930305
1472519374106277942,0.615204930305
1472519374106369018,0.615204930305
1472519374106504917,0.615204930305
1472519374106584072,0.615204930305
1472519374106664896,0.615204930305
1472519374106761932,0.615204930305
1472519374106842041,0.615204930305
1472519374106915950,0.615204930305
1472519374106996059,0.615204930305
1472519374107076883,0.615204930305
1472519374107157945,0.615204930305
1472519374107238054,0.615233778954
1472519374107423067,0.615233778954
1472519374107508897,0.615233778954
1472519374107590913,0.615233778954
1472519374107671022,0.615233778954
1472519374107752084,0.615233778954
1472519374107831954,0.615233778954
1472519374107913017,0.615233778954
1472519374107992887,0.615233778954
1472519374108078956,0.615233778954
1472519374108165979,0.615233778954
1472519374108247041,0.615233778954
1472519374108329057,0.615233778954
1472519374108467102,0.615233778954
1472519374108546018,0.615233778954
1472519374108623027,0.615233778954
1472519374108697891,0.615233778954
1472519374108772993,0.615233778954
1472519374108854055,0.615233778954
1472519374108933925,0.615233778954
1472519374109014034,0.615233778954
1472519374109093904,0.615233778954
1472519374109174966,0.615233778954
1472519374109253883,0.615233778954
1472519374109332084,0.615233778954
1472519374109483957,0.615233778954
1472519374109570026,0.615233778954
1472519374109651088,0.615233778954
1472519374109735965,0.615233778954
1472519374109817028,0.615233778954
1472519374109899044,0.615233778954
1472519374109993934,0.615233778954
1472519374110084056,0.615233778954
1472519374110179901,0.615233778954
1472519374110276937,0.615233778954
1472519374110405921,0.615233778954
1472519374110562086,0.615233778954
1472519374110795021,0.615233778954
1472519374110901117,0.615233778954
1472519374110994100,0.615233778954
1472519374111079931,0.615233778954
1472519374111182928,0.615233778954
1472519374111538887,0.615233778954
1472519374111788988,0.615233778954
1472519374111895084,0.615233778954
1472519374111996889,0.615233778954
1472519374112095117,0.615233778954
1472519374112209081,0.615233778954
1472519374112318992,0.615233778954
1472519374112422943,0.615233778954
1472519374112529039,0.615233778954
1472519374112730979,0.615233778954
1472519374112833976,0.615233778954
1472519374112945079,0.615233778954
1472519374113038063,0.615233778954
1472519374113130092,0.615233778954
1472519374113217115,0.615233778954
1472519374113302946,0.615233778954
1472519374113399028,0.615233778954
1472519374113575935,0.615233778954
1472519374113657951,0.615233778954
1472519374113740921,0.615233778954
1472519374113838911,0.615233778954
1472519374113908052,0.615233778954
1472519374113984107,0.615233778954
1472519374114068031,0.615233778954
1472519374114160060,0.615233778954
1472519374114238023,0.615233778954
1472519374114319086,0.615233778954
1472519374114439964,0.615233778954
1472519374114594936,0.615233778954
1472519374114721059,0.615233778954
1472519374114814996,0.615233778954
1472519374114895105,0.615233778954
1472519374114974975,0.615233778954
1472519374115053892,0.615233778954
1472519374115133047,0.615233778954
1472519374115214109,0.615233778954
1472519374115298032,0.615233778954
1472519374115379095,0.615233778954
1472519374115508079,0.615233778954
1472519374115593910,0.615233778954
1472519374115675926,0.615233778954
1472519374115776062,0.615233778954
1472519374115852117,0.615233778954
1472519374115931034,0.615233778954
1472519374116012096,0.615233778954
1472519374116091012,0.615233778954
1472519374116164922,0.615233778954
